X,TD_mean,TD_std,TD+NOV_mean,TD+NOV_std,TD+UNC_mean,TD+UNC_std,FULL_mean,FULL_std,MULT_mean,MULT_std,GATE_mean,GATE_std
1,0.20386317372322083,0.07008859515190125,0.20480474829673767,0.06992171704769135,0.2047194242477417,0.06993015855550766,0.20472809672355652,0.06993022561073303,0.20388181507587433,0.07007712125778198,0.20472073554992676,0.06993035972118378
2,0.1461033821105957,0.04751548171043396,0.15319745242595673,0.061791595071554184,0.1530541479587555,0.061953265219926834,0.1531207114458084,0.06184769421815872,0.1503857970237732,0.051081616431474686,0.15292873978614807,0.061973970383405685
3,0.11760503053665161,0.07975301146507263,0.13767072558403015,0.11783676594495773,0.14078357815742493,0.12416008859872818,0.14089643955230713,0.12494689971208572,0.12075197696685791,0.08690661936998367,0.14071060717105865,0.1241782158613205
4,0.08920269459486008,0.06470799446105957,0.10507214069366455,0.1023324728012085,0.11037391424179077,0.10895015299320221,0.11120835691690445,0.11022469401359558,0.09622866660356522,0.07518434524536133,0.11035232245922089,0.1089794859290123
5,0.10135312378406525,0.05042188614606857,0.13175973296165466,0.1125682145357132,0.14022193849086761,0.12088093161582947,0.14505866169929504,0.1330348402261734,0.1348043531179428,0.12362899631261826,0.13905934989452362,0.12100251019001007
6,0.11675547063350677,0.0668398067355156,0.10301761329174042,0.04453171044588089,0.14466901123523712,0.11297804117202759,0.12363366037607193,0.07755865901708603,0.15731115639209747,0.140244722366333,0.13535498082637787,0.11341588199138641
7,0.1288999319076538,0.08445380628108978,0.12404072284698486,0.05972594767808914,0.12734834849834442,0.09268100559711456,0.1503785252571106,0.08703798800706863,0.160206601023674,0.12680433690547943,0.12670862674713135,0.08754933625459671
8,0.158798485994339,0.09388022124767303,0.1683720499277115,0.12443901598453522,0.14816704392433167,0.1260863095521927,0.17759864032268524,0.11222073435783386,0.15711884200572968,0.10647659003734589,0.1562945395708084,0.11258357018232346
9,0.13602690398693085,0.06408771127462387,0.19319894909858704,0.10289888083934784,0.19434630870819092,0.11013250797986984,0.19117234647274017,0.1072554960846901,0.17084792256355286,0.07011821866035461,0.18195760250091553,0.10485942661762238
10,0.16867871582508087,0.07592226564884186,0.1731736958026886,0.06673798710107803,0.17530548572540283,0.07219380140304565,0.20292964577674866,0.08940136432647705,0.18098993599414825,0.05972849577665329,0.20088715851306915,0.09623192250728607
11,0.21962162852287292,0.08527074754238129,0.20287278294563293,0.08367768675088882,0.23509946465492249,0.07193946093320847,0.26046332716941833,0.1452079862356186,0.2403976172208786,0.08030091226100922,0.198004812002182,0.10997679829597473
12,0.24401263892650604,0.08665493875741959,0.2117590606212616,0.11052867770195007,0.22342655062675476,0.03965599462389946,0.230438232421875,0.08113379776477814,0.25943124294281006,0.10657058656215668,0.1862470805644989,0.050988830626010895
13,0.2631222605705261,0.12717001140117645,0.275648295879364,0.08937587589025497,0.22249236702919006,0.0652918666601181,0.22503462433815002,0.09762276709079742,0.26070213317871094,0.09366678446531296,0.21434620022773743,0.0459127314388752
14,0.21800406277179718,0.07741424441337585,0.2501215636730194,0.08258915692567825,0.2578257620334625,0.062216367572546005,0.2380886971950531,0.08307810872793198,0.25460535287857056,0.06931526213884354,0.22172005474567413,0.08216993510723114
15,0.21739640831947327,0.051944393664598465,0.2719336152076721,0.08048474788665771,0.29837438464164734,0.14997854828834534,0.26414433121681213,0.08048071712255478,0.26945921778678894,0.09345434606075287,0.2655593454837799,0.12812964618206024
16,0.22895686328411102,0.05920255929231644,0.3139965832233429,0.15726445615291595,0.2832980751991272,0.12819744646549225,0.2476685345172882,0.06788762658834457,0.2738422751426697,0.061719849705696106,0.25394195318222046,0.08632037788629532
17,0.2251921147108078,0.06403902173042297,0.3078579902648926,0.10352074354887009,0.30618348717689514,0.09049168229103088,0.29993751645088196,0.10437842458486557,0.3274899125099182,0.08637148886919022,0.2677285075187683,0.12018635123968124
18,0.3047856390476227,0.1553896814584732,0.298618346452713,0.10996689647436142,0.3242168426513672,0.07941054552793503,0.2854304909706116,0.07576517015695572,0.3523934483528137,0.09066830575466156,0.28536665439605713,0.12955521047115326
19,0.2637562155723572,0.11115294694900513,0.30203017592430115,0.1262543797492981,0.3653770387172699,0.15005287528038025,0.27544689178466797,0.10899132490158081,0.4015083312988281,0.173995703458786,0.25201576948165894,0.09624790400266647
20,0.28038567304611206,0.10860296338796616,0.3278670608997345,0.08110745996236801,0.30194535851478577,0.10009302943944931,0.2845766842365265,0.09529055655002594,0.36405107378959656,0.11564910411834717,0.29525429010391235,0.17597560584545135
21,0.285784512758255,0.1276238113641739,0.3011605441570282,0.10233238339424133,0.3510205149650574,0.15173785388469696,0.31596606969833374,0.08181916177272797,0.3665267825126648,0.13505098223686218,0.3269976079463959,0.16715902090072632
22,0.251451313495636,0.08703276515007019,0.2887209951877594,0.09236966073513031,0.30589619278907776,0.1331825852394104,0.32685548067092896,0.1145140677690506,0.3721715211868286,0.09633313864469528,0.3237515091896057,0.10751821100711823
23,0.25061532855033875,0.09372592717409134,0.35359546542167664,0.15850059688091278,0.30561086535453796,0.09676416218280792,0.29765287041664124,0.10047897696495056,0.31625181436538696,0.06327103823423386,0.279491126537323,0.10837507247924805
24,0.3669489324092865,0.23394080996513367,0.3771008551120758,0.1578863114118576,0.3287428319454193,0.13895390927791595,0.28451043367385864,0.08684061467647552,0.3673119843006134,0.13128156960010529,0.3399299085140228,0.1647273451089859
25,0.4485049247741699,0.18702584505081177,0.3170917332172394,0.1624257117509842,0.42355284094810486,0.17561255395412445,0.3995796740055084,0.19028423726558685,0.3929693102836609,0.12819646298885345,0.3224371373653412,0.12396395951509476
26,0.29837244749069214,0.13378974795341492,0.3641025722026825,0.1471136510372162,0.33427509665489197,0.10028455406427383,0.39046788215637207,0.18709300458431244,0.3200969696044922,0.0815448984503746,0.3401959240436554,0.16110177338123322
27,0.3095530569553375,0.11408605426549911,0.41785353422164917,0.13308672606945038,0.38989678025245667,0.14448298513889313,0.32009583711624146,0.11845585703849792,0.486537367105484,0.2018553912639618,0.3641755282878876,0.17063753306865692
28,0.34845271706581116,0.16901157796382904,0.37787550687789917,0.13852261006832123,0.3998187482357025,0.1629389524459839,0.4404936730861664,0.13511204719543457,0.3948369026184082,0.1693747192621231,0.29476863145828247,0.12459271401166916
29,0.4758492112159729,0.2175280898809433,0.36178940534591675,0.15433451533317566,0.5437219142913818,0.21462741494178772,0.3194583058357239,0.14060495793819427,0.47251763939857483,0.19878041744232178,0.3949948251247406,0.1188143864274025
30,0.3934452533721924,0.17023958265781403,0.41382527351379395,0.16522066295146942,0.5406599044799805,0.41471409797668457,0.3945189416408539,0.18294301629066467,0.5041588544845581,0.17745830118656158,0.5657263994216919,0.22105719149112701
31,0.40667468309402466,0.19611357152462006,0.4318769872188568,0.12458916008472443,0.4727100431919098,0.16043497622013092,0.3784257173538208,0.13278278708457947,0.3837243914604187,0.10965901613235474,0.40301933884620667,0.14803528785705566
32,0.44077882170677185,0.27311763167381287,0.45637932419776917,0.2269829660654068,0.4901236891746521,0.19792285561561584,0.4050418436527252,0.17803893983364105,0.46230968832969666,0.1501312106847763,0.37578195333480835,0.20296715199947357
33,0.324262797832489,0.1513252705335617,0.4042648375034332,0.16091547906398773,0.49083948135375977,0.19534753262996674,0.45005831122398376,0.24400244653224945,0.42474165558815,0.15271064639091492,0.39372533559799194,0.24732260406017303
34,0.3344590961933136,0.17719532549381256,0.4887166917324066,0.23454974591732025,0.43755730986595154,0.16886058449745178,0.4497191309928894,0.3739103078842163,0.384380578994751,0.11089803278446198,0.3826959729194641,0.1048087626695633
35,0.34010934829711914,0.19463025033473969,0.5102730393409729,0.2183401733636856,0.48915809392929077,0.2577684819698334,0.5478683710098267,0.21031039953231812,0.42053231596946716,0.23345518112182617,0.38425058126449585,0.2100575566291809
36,0.3845232427120209,0.23277859389781952,0.43854665756225586,0.171702578663826,0.5105085372924805,0.2635570764541626,0.38958483934402466,0.14040443301200867,0.45955801010131836,0.17999885976314545,0.4462450444698334,0.3109012842178345
37,0.3612808585166931,0.18383610248565674,0.4158157706260681,0.20965324342250824,0.4360795021057129,0.15567457675933838,0.4071911871433258,0.16813582181930542,0.46172207593917847,0.1655249446630478,0.44619613885879517,0.19438843429088593
