X,TD_mean,TD_std,TD+NOV_mean,TD+NOV_std,TD+UNC_mean,TD+UNC_std,FULL_mean,FULL_std,MULT_mean,MULT_std,GATE_mean,GATE_std
1,0.0,0.0,0.010047048330307007,0.0056450641714036465,0.0,0.0,0.010047048330307007,0.0056450641714036465,0.01000791322439909,0.0056242612190544605,0.010047048330307007,0.0056450641714036465
2,0.0,0.0,0.0030042913276702166,0.0018321597017347813,0.0,0.0,0.0029986531008034945,0.0018321144161745906,0.0030673646833747625,0.0020416572224348783,0.0029977266676723957,0.0018330167513340712
3,0.0,0.0,0.0018402250716462731,0.0016643141862004995,0.0,0.0,0.0019200562965124846,0.0017765600932762027,0.0016426797956228256,0.0012910680379718542,0.001919752568937838,0.0017716236179694533
4,0.0,0.0,0.0010306349722668529,0.0010616416111588478,0.0,0.0,0.0011234704870730639,0.0011557613033801317,0.0010015692096203566,0.0009138179011642933,0.0010845849756151438,0.0011098539689555764
5,0.0,0.0,0.00089550472330302,0.0009196554310619831,0.0,0.0,0.00100454140920192,0.0011422022944316268,0.0008423550752922893,0.0008469707681797445,0.0009637880139052868,0.0010373442200943828
6,0.0,0.0,0.0008197905262932181,0.0007038679323159158,0.0,0.0,0.000799451197963208,0.0006512723048217595,0.0008202714961953461,0.0007769890362396836,0.0008852119790390134,0.0009021175792440772
7,0.0,0.0,0.0006832906510680914,0.00041161043918691576,0.0,0.0,0.0008840330992825329,0.0006326077855192125,0.0008779785712249577,0.0007621839758940041,0.0008771016146056354,0.0007102463277988136
8,0.0,0.0,0.0007944878307171166,0.0005661174654960632,0.0,0.0,0.0008969777263700962,0.0005827427376061678,0.0007936730980873108,0.0007175631471909583,0.000843334011733532,0.0006168107502162457
9,0.0,0.0,0.000802847440354526,0.0004153438494540751,0.0,0.0,0.0007955107721500099,0.0006400053971447051,0.0008837167406454682,0.0005169390351511538,0.0009058170835487545,0.0005130330682732165
10,0.0,0.0,0.000771263730712235,0.0003811864589806646,0.0,0.0,0.0006956293946132064,0.00040057222940959036,0.0008926520822569728,0.0004174293717369437,0.0008532575448043644,0.0004266727773938328
11,0.0,0.0,0.0007554764160886407,0.00039176223799586296,0.0,0.0,0.0008989912457764149,0.00040507849189452827,0.0009439660352654755,0.0004079642822034657,0.0007830799440853298,0.0003500285092741251
12,0.0,0.0,0.0007613217458128929,0.0003805810119956732,0.0,0.0,0.00075767922680825,0.0003004284808412194,0.0009508063085377216,0.00043637159978970885,0.0007255353266373277,0.0004093856841791421
13,0.0,0.0,0.0008042408153414726,0.000344506639521569,0.0,0.0,0.0007234704680740833,0.00029244442703202367,0.0008511526393704116,0.000272968813078478,0.0006773577770218253,0.0003487113572191447
14,0.0,0.0,0.0008755798335187137,0.0003682333917822689,0.0,0.0,0.0006903719622641802,0.0002605028566904366,0.0008106961031444371,0.00025291735073551536,0.0006741680554114282,0.0003233419847674668
15,0.0,0.0,0.0007559833466075361,0.0002774509193841368,0.0,0.0,0.0008027692092582583,0.0003844759485218674,0.0007305534672923386,0.00024341410608030856,0.0005842481041327119,0.000297054008115083
16,0.0,0.0,0.0007449457189068198,0.00035823893267661333,0.0,0.0,0.0006615376332774758,0.00017964188009500504,0.0007119927322492003,0.0001909693528432399,0.0007164276321418583,0.0003553817223291844
17,0.0,0.0,0.0006731502944603562,0.00021162618941161782,0.0,0.0,0.0006775390938855708,0.0002444965939503163,0.0007541186641901731,0.0001707554911263287,0.0006422775331884623,0.0002839413355104625
