X,TD_mean,TD_std,TD+NOV_mean,TD+NOV_std,TD+UNC_mean,TD+UNC_std,FULL_mean,FULL_std,MULT_mean,MULT_std,GATE_mean,GATE_std
1,0.0,0.0,0.0,0.0,0.3486151695251465,0.05143941193819046,0.3485766053199768,0.05142262205481529,0.3588894307613373,0.04469265043735504,0.34861743450164795,0.05144131928682327
2,0.0,0.0,0.0,0.0,0.36001935601234436,0.037700071930885315,0.36001056432724,0.037682000547647476,0.36079731583595276,0.0269088763743639,0.3600319027900696,0.037660956382751465
3,0.0,0.0,0.0,0.0,0.32899412512779236,0.06483883410692215,0.328330934047699,0.06468354165554047,0.31901606917381287,0.07395395636558533,0.32912713289260864,0.06487184017896652
4,0.0,0.0,0.0,0.0,0.3141130208969116,0.053008951246738434,0.3171241879463196,0.04933873564004898,0.3042660355567932,0.052079617977142334,0.3150489330291748,0.051840659230947495
5,0.0,0.0,0.0,0.0,0.31041842699050903,0.05515993759036064,0.2977566421031952,0.06904730945825577,0.28200244903564453,0.04787720367312431,0.3126146197319031,0.057304926216602325
6,0.0,0.0,0.0,0.0,0.3021283447742462,0.07011540234088898,0.3044201135635376,0.07507579773664474,0.2907281517982483,0.06442275643348694,0.28687402606010437,0.09209420531988144
7,0.0,0.0,0.0,0.0,0.2924046516418457,0.0497041679918766,0.2491416037082672,0.08075939863920212,0.26032325625419617,0.06182269752025604,0.2635354995727539,0.0676209032535553
8,0.0,0.0,0.0,0.0,0.27472037076950073,0.05683884397149086,0.2654164433479309,0.04454972967505455,0.2640926241874695,0.0812179371714592,0.27050724625587463,0.057568348944187164
9,0.0,0.0,0.0,0.0,0.2948073744773865,0.06911763548851013,0.24247923493385315,0.05912753939628601,0.2485872060060501,0.057640593498945236,0.2864784300327301,0.06975498050451279
10,0.0,0.0,0.0,0.0,0.2373546063899994,0.05903790518641472,0.2563055455684662,0.047057248651981354,0.26319465041160583,0.07100886851549149,0.28022563457489014,0.06087484583258629
11,0.0,0.0,0.0,0.0,0.2749185860157013,0.06482470780611038,0.2684920132160187,0.06564875692129135,0.29724082350730896,0.050262223929166794,0.31198906898498535,0.061604276299476624
12,0.0,0.0,0.0,0.0,0.27383604645729065,0.05227030813694,0.293365478515625,0.04386088624596596,0.27216407656669617,0.04645271226763725,0.26970458030700684,0.08090288192033768
13,0.0,0.0,0.0,0.0,0.29991698265075684,0.05528398975729942,0.26737791299819946,0.0567435547709465,0.2963867485523224,0.05835462734103203,0.2962060272693634,0.052447088062763214
14,0.0,0.0,0.0,0.0,0.28542274236679077,0.042006414383649826,0.2973342835903168,0.05823620408773422,0.2908390462398529,0.06587719172239304,0.2929235100746155,0.057739242911338806
15,0.0,0.0,0.0,0.0,0.28609994053840637,0.055782198905944824,0.2934057414531708,0.049197107553482056,0.2758387327194214,0.06536206603050232,0.30465203523635864,0.051409151405096054
16,0.0,0.0,0.0,0.0,0.2913656532764435,0.05670185759663582,0.2650746703147888,0.0493730753660202,0.3084099292755127,0.05889225751161575,0.2967187166213989,0.06049314886331558
17,0.0,0.0,0.0,0.0,0.2970466613769531,0.0649004802107811,0.28444409370422363,0.05020134150981903,0.29779985547065735,0.052873071283102036,0.28251513838768005,0.06286666542291641
18,0.0,0.0,0.0,0.0,0.3102596402168274,0.04199479892849922,0.28590327501296997,0.058302149176597595,0.28298401832580566,0.057129114866256714,0.27632761001586914,0.09336229413747787
19,0.0,0.0,0.0,0.0,0.30166512727737427,0.06152099370956421,0.29237717390060425,0.07880695909261703,0.29847851395606995,0.06252969801425934,0.3040331304073334,0.07096751034259796
20,0.0,0.0,0.0,0.0,0.2779977023601532,0.04872220382094383,0.2860783636569977,0.05164168030023575,0.3029487729072571,0.05704420804977417,0.30777111649513245,0.05792993679642677
21,0.0,0.0,0.0,0.0,0.31889885663986206,0.03857072815299034,0.3096369206905365,0.0580667145550251,0.30150702595710754,0.057591307908296585,0.31519877910614014,0.063782699406147
22,0.0,0.0,0.0,0.0,0.31841886043548584,0.05587342754006386,0.3119053542613983,0.06350339949131012,0.29143959283828735,0.062335267663002014,0.31459081172943115,0.048372820019721985
23,0.0,0.0,0.0,0.0,0.3190740942955017,0.05765794962644577,0.30866631865501404,0.07453982532024384,0.3043254017829895,0.060215968638658524,0.2901829183101654,0.046913646161556244
24,0.0,0.0,0.0,0.0,0.3135468363761902,0.056238699704408646,0.30874112248420715,0.049797043204307556,0.29427987337112427,0.04308665171265602,0.295146644115448,0.04701083153486252
25,0.0,0.0,0.0,0.0,0.29556944966316223,0.06723181903362274,0.29244834184646606,0.08124851435422897,0.2852877378463745,0.04416564851999283,0.30952075123786926,0.06693163514137268
26,0.0,0.0,0.0,0.0,0.29197508096694946,0.0547153577208519,0.31332752108573914,0.041731853038072586,0.30891868472099304,0.04215063899755478,0.29905611276626587,0.0506444051861763
27,0.0,0.0,0.0,0.0,0.27496975660324097,0.044770289212465286,0.335906445980072,0.035199347883462906,0.28701117634773254,0.07089155912399292,0.2987668514251709,0.07309155911207199
28,0.0,0.0,0.0,0.0,0.2983764410018921,0.05820342153310776,0.333292156457901,0.05812135338783264,0.30873504281044006,0.049287471920251846,0.33045631647109985,0.057360030710697174
29,0.0,0.0,0.0,0.0,0.29838642477989197,0.06570934504270554,0.32216283679008484,0.06910448521375656,0.2974437177181244,0.0638749748468399,0.32234880328178406,0.03830379620194435
30,0.0,0.0,0.0,0.0,0.285160094499588,0.08404886722564697,0.3133464455604553,0.052501123398542404,0.26262983679771423,0.059892140328884125,0.3078587055206299,0.0775374174118042
31,0.0,0.0,0.0,0.0,0.3066369891166687,0.04596159607172012,0.27366751432418823,0.05958045274019241,0.2719924747943878,0.053649261593818665,0.3244471251964569,0.06201016530394554
32,0.0,0.0,0.0,0.0,0.2995026707649231,0.06475775688886642,0.30369871854782104,0.06016666069626808,0.26312804222106934,0.08237873017787933,0.31624990701675415,0.044655513018369675
33,0.0,0.0,0.0,0.0,0.3065547049045563,0.05695853382349014,0.31739598512649536,0.04827692359685898,0.2743817865848541,0.06767076253890991,0.3059026002883911,0.05877869203686714
34,0.0,0.0,0.0,0.0,0.31840866804122925,0.04937765374779701,0.3196234107017517,0.03485419973731041,0.31440895795822144,0.05098280310630798,0.29398760199546814,0.04866378381848335
35,0.0,0.0,0.0,0.0,0.30401405692100525,0.04629061371088028,0.3201570212841034,0.06606695801019669,0.26454660296440125,0.056982047855854034,0.2909083366394043,0.05759856849908829
36,0.0,0.0,0.0,0.0,0.3082215189933777,0.0656556561589241,0.32485726475715637,0.05071781948208809,0.272804319858551,0.053366079926490784,0.2973943054676056,0.052827171981334686
37,0.0,0.0,0.0,0.0,0.31925028562545776,0.0362531952559948,0.30950215458869934,0.08334212005138397,0.30074119567871094,0.07269119471311569,0.31692275404930115,0.05761364474892616
38,0.0,0.0,0.0,0.0,0.31726816296577454,0.04788609966635704,0.30669966340065,0.0659012719988823,0.2694649398326874,0.06822547316551208,0.30718034505844116,0.048200298100709915
39,0.0,0.0,0.0,0.0,0.3166118562221527,0.060306090861558914,0.33147329092025757,0.04550471901893616,0.30151376128196716,0.03992517292499542,0.29607707262039185,0.06429994851350784
40,0.0,0.0,0.0,0.0,0.33512014150619507,0.046979259699583054,0.3096572756767273,0.06317627429962158,0.28288915753364563,0.060988426208496094,0.3038102090358734,0.04286237061023712
41,0.0,0.0,0.0,0.0,0.3078964948654175,0.061557572335004807,0.325264036655426,0.0793975219130516,0.28399279713630676,0.08205679804086685,0.3072732090950012,0.034147486090660095
42,0.0,0.0,0.0,0.0,0.31689852476119995,0.04094797745347023,0.30470243096351624,0.04870135337114334,0.29512813687324524,0.05895876884460449,0.3046519458293915,0.03836781904101372
43,0.0,0.0,0.0,0.0,0.32474833726882935,0.03150011971592903,0.31242668628692627,0.049425363540649414,0.2771012783050537,0.051458440721035004,0.31732481718063354,0.06270366162061691
44,0.0,0.0,0.0,0.0,0.345377653837204,0.027492748573422432,0.2715165615081787,0.049364157021045685,0.2963177561759949,0.04407986253499985,0.32158705592155457,0.03887271136045456
45,0.0,0.0,0.0,0.0,0.31584733724594116,0.03940091282129288,0.31262683868408203,0.04160771891474724,0.3097875416278839,0.0671958178281784,0.29270756244659424,0.06717874109745026
